,Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
778,"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.270048105,3.978420864,4.905982018,8.080899164,13.12201205,22.0166888,35.39507876,49.46817761,65.54343097,82.45649966,86.67003162,95.43329939,109.2870632,121.786324,126.2155492,138.8419425,157.1871114,168.2705541,181.9180111,198.0056503,218.2648621,232.551291,239.4366561,237.7048273,232.7365615,242.7675438,251.7650057,269.9337198,288.5327012,291.6536003,..
779,"Hong Kong SAR, China",HKG,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,11000,86467,444450,716435,1038995,1267966,1517741,1659098,1796240,1898934,1935485,2053374,2167714,2299000,2255039,2235223,2281275,2347833,2626028,2658068,2714679,2804790,2885586,..
780,"Hong Kong SAR, China",HKG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,0.17141988,1.325679582,6.727641547,10.74958003,15.50328085,18.85541863,22.50316774,24.5081596,26.40721662,27.7621321,28.12443375,29.65314308,31.11701124,32.81196702,32.00067605,31.53185218,31.97449917,32.67233937,36.25336886,36.380384,36.82553485,37.71828824,38.4899735,..
781,"Hong Kong SAR, China",HKG,Fixed telephone subscriptions,IT.MLT.MAIN,2642414,2819797,2992056,3149280,3277854,3451241,3646516,3729191,3868794,3925843,3897558,3831829,3806444,3763350,3792912,3835936,4209125,4183017,4277297,4361669,4342230,4381555,4419423,4417856,4331725,4318346,4249372,4196061,4029603,3900599,..
782,"Hong Kong SAR, China",HKG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,45.55857144,48.08051987,50.47043571,52.4913507,53.8746171,55.79490056,57.88193217,58.11431587,59.31489716,59.42550225,58.47999001,57.17633015,56.60411645,55.79825299,56.02881363,56.39357373,61.53678026,60.78320652,61.76921493,62.61070569,61.97351351,62.17751539,62.3439329,61.9209578,60.280092,59.61649701,58.16020701,56.92098056,54.18934304,52.02893005,..
783,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00338263,0.048353421,0.193414395,0.483580975,0.677486054,0.969239536,1.942449872,3.894643278,5.857840749,6.999676351,14.5285543,16.67,21.63,27.74,38.97,47.06,53.3,61,62,65,68.01998789,70.57999815,72.6439,75.65319745,72.83473703,79.25941213,76.75054712,76.07436064,80.37169361,84.77115202,..
784,Hungary,HUN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1677,2172,3900,5099,6592,9120,40492,133382,188120,256400,319932,..
785,Hungary,HUN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167.699614290887,217.815830698133,393.130815185978,515.410667777746,668.121560826022,926.544148812743,4125.9328615798,13627.1417371086,19243.9024490045,26240.538336311,32813.0370110241,..
786,Hungary,HUN,Mobile cellular subscriptions,IT.CEL.SETS,8477,23292,45712,143000,265000,473100,705786,1070154,1628153,3076279,4967430,6886111,7944586,8727188,9320000,9965720,11029930,12224163,11792475,12011823,11689937,11579425,11590326,11726491,9900582,9952001,9945037,10041939,10272694,10332660,..
787,Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.08180025,0.224856228,0.441275304,1.380629917,2.560559157,4.578777179,6.846654405,10.41046142,15.88532459,30.09908413,48.73159222,67.72813346,78.33860647,86.28409963,92.40589149,99.10564734,110.0335799,122.34113,118.4050126,120.9970314,118.1317201,117.386504,117.8606544,119.5971623,101.2544484,102.0406696,102.2119005,103.4451716,106.0716003,106.9594676,..
788,Hungary,HUN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,3400,31384,111458,264311,411111,651689,1199190,1454511,1770574,1976723,2159421,2313092,2396035,2597159,2580537,2718794,2814523,2956585,3079549,3189689,3265308,..
789,Hungary,HUN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.033266451,0.307884015,1.096241739,2.606272424,4.064578703,6.461362985,11.92553084,14.51006963,17.7201518,19.8477344,21.7521962,23.37476555,24.289822,26.41020272,26.31860651,27.80543475,28.85809714,30.38683232,31.7234027,32.93541273,33.80113207,..
790,Hungary,HUN,Fixed telephone subscriptions,IT.MLT.MAIN,1128129,1291133,1497577,1774100,2157202,2651215,3095300,3423000,3725779,3798254,3742152,3669200,3602912,3564000,3415715,3360371,3250635,3093996,3068685,2977234,2933313,2960633,2978018,3011253,3094228,3119735,3131598,3079730,3048754,2970347,..
791,Hungary,HUN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,10.88607224,12.46433526,14.45667978,17.12850025,20.84393711,25.65910535,30.02673527,33.29895457,36.35113454,37.16306833,36.71134275,36.08830402,35.52697464,35.23661127,33.86611477,33.41773031,32.42803953,30.96514395,30.81182585,29.99015852,29.64235909,30.01343828,30.28311285,30.71143054,31.64504364,31.98752176,32.1855598,31.72526724,31.48017606,30.74781651,..
792,Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.505129002,1.53916008,2.667825265,6.794811784,11.2158757,14.80647932,27.47886875,36.2642065,41.29456671,44.47053382,49.39299537,79.12,83.14,83.88,87,89.51,90.6,91,93,93.39,94.8196868,96.20979955,96.5468,98.16,98.2,98.2400163,98.25520119,99.01095399,99,99,..
793,Iceland,ISL,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,742,1043,1469,1788,2153,2518,11963,19793,22843,25566,27673,..
794,Iceland,ISL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2333.03253354127,3269.44898969951,4580.37640778757,5522.54111019137,6576.33496850812,7611.50491966809,35663.7123292163,57638.322655795,64762.2341737521,70905.7779084376,75513.7626445235,..
795,Iceland,ISL,Mobile cellular subscriptions,IT.CEL.SETS,12889,15251,17409,21845,30883,46805,65368,104280,172614,214896,248131,260438,279670,290068,283108,301922,326098,336922,339715,341077,344085,352114,356264,370047,383919,401613,401231,411361,413446,421384,..
796,Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.003027668,5.86236455,6.628061038,8.239105673,11.53948189,17.32555987,23.96987265,37.87922818,62.12041602,76.62952199,87.70762123,91.27638621,97.12382619,99.64411344,95.97564572,100.7346857,106.8532651,108.385233,107.4836583,106.4774231,106.371764,108.1258521,108.8869668,112.6152638,116.2534861,120.8927593,119.9878586,122.1696222,121.9493203,123.4850239,..
797,Iceland,ISL,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,81,2358,10424,24270,41571,55764,78017,87738,100026,106017,107072,109212,111584,113420,117467,119647,124436,128023,134624,137989,139241,141816,..
798,Iceland,ISL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,0.029150322,0.840836557,3.684603067,8.505970301,14.43678113,19.15604045,26.44832344,29.27332177,32.77574439,34.10485884,33.87689757,34.09380385,34.49550814,34.82859003,35.9020988,36.41180302,37.68013251,38.53723292,40.25921595,40.9811917,41.07028561,41.55865468,..
799,Iceland,ISL,Fixed telephone subscriptions,IT.MLT.MAIN,135559,140031,143597,148330,148675,156807,165390,173673,184973,196336,196528,187999,192552,190478,193852,188575,186668,199503,190165,193614,191118,180004,168023,171535,168149,164566,146213,124975,115992,107032,..
800,Iceland,ISL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,52.61893302,53.82681596,54.67112878,55.94445157,55.55264938,58.04441977,60.64706335,63.0859148,66.56817936,70.01123255,69.46735146,65.88850064,66.86947825,65.43297241,65.71722055,62.91705592,61.1659234,64.17859073,60.16699255,60.44242152,59.08295566,55.27495609,51.35381296,52.20271825,50.91674918,49.53733527,43.72489855,37.11617906,34.2128006,31.36533204,..
801,India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5,10.07,11.1,12.3,13.5,14.9,16.5,18.2,20.08130004,29.4,43,..
802,India,IND,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2061,2842,5704,7880,10941,15313,50723,164791,254032,531807,662298,..
803,India,IND,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66979782385288,2.27307639412492,4.50631144825034,6.15220243237488,8.44473102380872,11.6879533201661,38.2954619881319,123.099916712606,187.804272565387,389.197957699841,479.924561978838,..
804,India,IND,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,76680,327967,881839,1195400,1884311,3577095,6540000,13000000,33690000,52220000,90140000,166050000,233620000,346890000,525090000,752000000,893862478,864720917,886304245,944008677,1001056000,1127809000,1168902277,1176021869,1151480361,1153709832,..
805,India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0.007954996,0.033385444,0.088104603,0.117255444,0.181522681,0.338555535,0.608372045,1.189041948,3.030976024,4.622779363,7.854585245,14.24727183,19.74460191,28.89137464,43.12053018,60.94154381,71.49252962,68.31524817,69.19699374,72.86262075,76.40759943,85.14868348,87.31773719,86.94256319,84.27000876,83.60189609,..
806,India,IND,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,50000,82409,140362,235000,1348000,2300000,3130000,5280000,7745710,10990000,13351187,14982178,14927670,15750000,16942750,18653312,17856024,18170000,19156559,22950000,..
807,India,IND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.004651162,0.00753752,0.012627897,0.020803392,0.117461514,0.197342519,0.264534732,0.439754556,0.636079761,0.890396797,1.067848976,1.183631838,1.165457452,1.215652255,1.293189247,1.408310236,1.333856253,1.343296766,1.401954779,1.663038194,..
808,India,IND,Fixed telephone subscriptions,IT.MLT.MAIN,5809929,6796748,8025586,9795304,11978000,14542651,17801696,21593686,26511345,32436134,38536187,41420000,42000000,46198025,50176509,40770000,39250000,37900000,37060000,35090000,32835261,30940618,29032974,27000105,25520000,24404000,23234687,21868192,21004534,20052162,..
809,India,IND,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.651868467,0.747464595,0.865381992,1.035880397,1.242630907,1.480371084,1.778568835,2.118100419,2.55393639,3.069930402,3.584761298,3.788470575,3.778598784,4.08968358,4.372261674,3.498110644,3.31724863,3.156571532,3.043377037,2.842950282,2.62621592,2.444390965,2.266709802,2.083983399,1.947864992,1.842482612,1.735645771,1.616701793,1.537197094,1.4530506,..
810,Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.001059744,0.026109477,0.056623989,0.194910264,0.255306646,0.444415936,0.925563864,2.018613859,2.134135733,2.38701978,2.600285876,3.602024763,4.764813134,5.786274729,7.917479385,6.92,10.92,12.28,14.52,14.94,17.14,22.0627426,25.4473537,32.33580625,39.90463864,47.69064898,53.72649449,..
811,Indonesia,IDN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,396,595,1320,1970,3006,4569,80094,338925,343412,455692,513564,..
812,Indonesia,IDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.63748534088802,2.42742223734504,5.31290357690992,7.82350447139491,11.782317521181,17.683034315184,306.22077795493,1280.6490045385,1282.9652021224,1683.84681850847,1877.58555594729,..
813,Indonesia,IDN,Mobile cellular subscriptions,IT.CEL.SETS,24528,35546,53438,78024,210643,562517,916173,1065820,2220969,3669327,6520947,11700000,18495251,30336607,46909972,63803015,93386881,140578243,163676961,211290235,249805619,281963665,313226914,325582819,338948340,385573398,435193605,319434605,341277549,355620388,..
814,Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.01328769,0.018933653,0.027999828,0.040235675,0.106961074,0.281397471,0.45170293,0.518080989,1.064624884,1.734793002,3.041097585,5.382829775,8.395123044,13.5864546,20.73007286,27.82291059,40.18813746,59.70118703,68.59298249,87.36986824,101.9132298,113.4883118,124.392499,127.6154409,131.1804585,147.4150225,164.44059,119.3387219,126.1069128,130.0145101,..
815,Indonesia,IDN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,4000,15000,38300,61600,84900,108200,194367,778770,981562,1863821,2280316,2736379,2983000,3251800,3400000,3983000,5227393,6215923,8874116,10284364,11722218,..
816,Indonesia,IDN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.001891129,0.006995374,0.017620716,0.027960668,0.038023039,0.047814863,0.084758622,0.335136108,0.416852674,0.781081469,0.942925301,1.116360884,1.200635671,1.291394546,1.332663991,1.541508557,1.998572155,2.348724875,3.315312884,3.800218906,4.285632888,..
817,Indonesia,IDN,Fixed telephone subscriptions,IT.MLT.MAIN,1295002,1652378,1863947,2462831,3290854,4186030,4982466,5571644,6080193,6662605,7218938,7750035,8058139,10376381,13507830,14820733,19529507,30378071,34809627,40931063,38617480,37982855,30722651,26224974,10378037,10752912,11053303,8303511,9662135,9662135,..
818,Indonesia,IDN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.701548648,0.880142689,0.976649476,1.270040859,1.6710419,2.094049167,2.456516938,2.70830237,2.914549804,3.149961977,3.366611463,3.56556574,3.657645328,4.647132403,5.969270245,6.462953657,8.404333707,12.90104969,14.58785721,16.92525725,15.75477817,15.28782119,12.20095453,10.27914074,4.016528455,4.111125853,4.176558768,3.102138512,3.570296433,3.532468303,..
819,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.000408332,0.004179752,0.01582608,0.046756094,0.099815221,0.378569095,0.93419002,1.484221332,4.626175115,6.933721953,7.49,8.1,8.76,9.47,12.02,13.8,15.9,19,22.73,29.95,39.35,45.33497615,53.22677167,64.04397362,70.200565,77.77083846,84.11087002,..
820,"Iran, Islamic Rep.",IRN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92,127,179,238,404,963,5102,18208,40458,85822,203430,..
821,"Iran, Islamic Rep.",IRN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24724590818272,1.70161545878253,2.36960923991924,3.11184481496637,5.2152067321503,12.2687337321432,64.1244856608563,225.698803558346,494.595343551955,1035.07382049954,2421.98890185466,..
822,"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,9200,15902,59967,238942,389974,490478,962595,2087353,2279143,3449876,5075678,8510513,15385289,29770000,43000000,52555000,54051764,56043006,58157539,65246219,68891151,74218815,80520249,87046953,88722442,118061419,127624951,..
823,"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.01518387,0.025881039,0.096263066,0.378454161,0.609602638,0.756900215,1.46684708,3.141280503,3.387307587,5.064191448,7.36125265,12.19929284,21.80616729,41.73180691,59.62235147,72.0673534,73.27808856,75.08948655,76.98918841,85.30929143,88.93108659,94.55563842,101.2018754,107.8997933,108.4623938,142.3903718,151.94722,..
824,"Iran, Islamic Rep.",IRN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,176,661,16171,18700,..,..,100000,200000,300000,400000,987549,2119708,3803692,5161156,6145220,6608662,7608560,8599949,9806751,8626182,9564195,..
825,"Iran, Islamic Rep.",IRN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.000268197,0.000994746,0.024033661,0.027450372,..,..,0.141733882,0.280361484,0.415969894,0.548509968,1.338822228,2.840100785,5.035343054,6.748200402,7.932819876,8.419512687,9.562818677,10.66014016,11.9886656,10.40378197,11.38690225,..
826,"Iran, Islamic Rep.",IRN,Fixed telephone subscriptions,IT.MLT.MAIN,2456437,2997852,3597900,4319900,5090363,5824968,6503466,7354992,8371167,9486260,10896572,12887525,15340805,16342050,20339000,22626944,23835000,24800000,25804100,25815161,27766931,28758465,29688558,29376105,30418973,30869311,31069938,30481734,28954855,29093587,..
827,"Iran, Islamic Rep.",IRN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.258803988,5.100090387,6.024235177,7.129652127,8.284736808,9.350630838,10.30067452,11.4972345,12.91829216,14.45560467,16.39837113,19.15369558,22.51929446,23.70086496,29.15469573,32.07004602,33.41207987,34.38684457,35.38451515,34.99766731,37.20365378,38.0705738,38.81772592,37.92140064,38.7541274,38.7980937,38.51300674,37.26364785,34.92159084,34.63813016,..
828,Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,..,..,..,..,..,0.1,0.5,0.6,0.9,0.9,0.952344244,0.93,1,1.06,2.5,5,7.1,9.2,13.21,16.8,37.67,41.94,43.3,60,..,..
829,Iraq,IRQ,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,8,18,30,53,87,152,391,435,475,719,..
830,Iraq,IRQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.033622512719985,0.260371703389112,0.564440051010329,0.904784655069398,1.54016269174408,2.44572534858544,4.15179940078609,10.4120096113234,11.3182203781878,12.0835041877228,17.8755658244341,..
831,Iraq,IRQ,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,0,0,0,0,0,0,20000,80000,574000,1533000,9345371,14021232,17529000,20116876,23264408,25519000,26756000,32450000,33000000,33559000,33447000,33415690,36527353,37224759,37475325,..
832,Iraq,IRQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0.080218454,0.311957742,2.181361761,5.694167701,34.04739428,50.23505936,61.75282482,69.43279439,78.22078802,83.05533225,83.90088044,97.86757266,95.89691674,94.34036257,91.35870695,88.98326332,95.04015497,94.69591577,93.17007029,..
833,Iraq,IRQ,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,98,54,121,3117,..,..,..,..,..,..,4291911,4492328,4559053,6254099,..
834,Iraq,IRQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.47E-05,0.000351113,0.000190236,0.000417628,0.010480138,..,..,..,..,..,..,11.42900974,11.68854336,11.59775672,15.54876024,..
835,Iraq,IRQ,Fixed telephone subscriptions,IT.MLT.MAIN,669830,714389,680210,649207,638593,639699,650616,649963,675000,675000,675000,1128300,1183300,1034240,1115000,1247512,1364512,1082300,1650136,1720591,1794000,1871000,1900000,1947700,1997000,2031000,3237858,2705028,2859094,2699758,..
836,Iraq,IRQ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.744271976,3.881972103,3.588535741,3.322563608,3.169300153,3.077980816,3.034649849,2.939104085,2.960258335,2.872635635,2.788313702,4.525524088,4.61424495,3.930403463,4.141550546,4.544980925,4.888753093,3.812829157,5.695394931,5.785059473,5.838836399,5.867040936,5.730304716,5.659952265,5.61392485,5.547568805,8.622152378,7.038185338,7.27323781,6.712060339,..
837,Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.056796044,0.169686377,0.281141005,0.558377222,1.108386328,2.199301832,4.08825507,8.096010043,10.93380859,17.85046724,23.13881219,25.85,34.31,36.99,41.61,54.82,61.15832455,65.34,67.38,69.85,74.88997297,76.91999254,78.2477,83.49172234,83.49479167,83.5,84.11400706,87.00014011,87.00005524,91.99989097,..
838,Ireland,IRL,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4375,6907,11346,12215,13078,15020,55844,185553,338734,470811,577386,..
839,Ireland,IRL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,959.397213471911,1508.05094404382,2466.77217013119,2641.75737096805,2807.79949074014,3194.41458099255,11743.4418395339,38597.4670652754,69593.5912112548,95415.1923053539,115809.015992622,..
840,Ireland,IRL,Mobile cellular subscriptions,IT.CEL.SETS,32000,44000,61100,88000,158000,288600,545000,946000,1677000,2461000,2970000,3000000,3500000,3860000,4270000,4690135,4970719,5048127,4704497,4701474,4906352,5013676,4880792,4912620,4902009,4875116,4898872,4971493,5160309,5234027,..
841,Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.90968272,1.246510832,1.722615974,2.466428544,4.398435938,7.9731664,14.92702465,25.65201817,44.94209786,65.05241861,77.29855853,76.76564829,87.93801927,95.117702,103.1096369,110.8615681,114.9394597,114.3177837,104.6705407,103.2310634,106.8664733,108.7990577,105.7496368,106.176478,105.3646002,103.8191107,103.0630014,103.1710486,105.6900007,105.9994702,..
842,Ireland,IRL,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,10600,41800,152100,322500,561700,758722,891243,976381,1019964,1070776,1112082,1189212,1258758,1309467,1360204,1398798,1430160,1462549,1516473,..
843,Ireland,IRL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.271238624,1.050231202,3.748031729,7.787554546,13.27700436,17.54416147,20.18271816,21.72353966,22.39552285,23.3228384,24.13268701,25.76605129,27.20554227,28.14590241,28.96652504,29.42806429,29.6794357,29.95495131,30.71159828,..
844,Ireland,IRL,Fixed telephone subscriptions,IT.MLT.MAIN,1048000,1113000,1170000,1240000,1310000,1390000,1558000,1633000,1737000,1832000,1860000,1975000,1955000,2015000,2052000,2176646,2258626,2222651,2131901,2077978,2046567,2007746,2034473,2022522,1932059,1917742,1872309,1828617,1767393,1678651,..
845,Ireland,IRL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,29.79210907,31.53105809,32.98626334,34.7542204,36.46804481,38.40159839,42.67211818,44.28091509,46.55004411,48.42585571,48.40919827,50.53738513,49.11966505,49.65341179,49.55057962,51.44977465,52.22690161,50.33322977,47.43275005,45.62651601,44.57678489,43.56900463,44.07989129,43.712777,41.52799884,40.8396988,39.38984015,37.94842582,36.19856242,33.99602575,..
846,Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
847,Isle of Man,IMN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,21,44,68,89,132,283,380,694,834,1105,..
848,Isle of Man,IMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.923352503064,247.381875154614,520.500626966664,809.668393165446,1066.02146416251,1585.92848904268,3397.52208989627,4544.91089582586,8254.73100757675,9859.43798839093,12995.1077241509,..
849,Isle of Man,IMN,Mobile cellular subscriptions,IT.CEL.SETS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
850,Isle of Man,IMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
851,Isle of Man,IMN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
852,Isle of Man,IMN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
853,Isle of Man,IMN,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
854,Isle of Man,IMN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
855,Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.2146241,0.310579197,0.398833333,0.57696646,0.93042297,2.1683676,4.399405482,10.30706995,13.43612191,20.87379,17.37862386,17.76459906,19.59339366,22.77048553,25.19404242,27.88107446,48.12806219,59.39,63.12,67.5,68.87387799,70.8,70.25031195,75.01775316,77.35208966,79.65312418,81.58118359,83.73315696,86.78787762,90.12734091,..
856,Israel,ISR,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3388,5056,7123,7740,8287,10936,18114,60711,85381,100634,113823,..
857,Israel,ISR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,444.409465344457,651.059774910505,900.448770621326,960.35734226689,1008.6785057877,1304.99636042529,2119.58811139714,6967.62420667256,9611.94668347818,11114.8663574111,12351.7921672038,..
858,Israel,ISR,Mobile cellular subscriptions,IT.CEL.SETS,23000,36104,64484,133425,445456,1047582,1672442,2147000,2880000,4400000,5500621,6300008,6618367,7221955,7757000,8403765,8902000,8982000,9022000,9111000,9200000,9225000,9500000,9500000,10570000,10570000,10540000,10700000,11700000,12270000,..
859,Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.501165537,0.759632589,1.308147113,2.61331873,8.450483527,19.31294083,30.04448175,37.67147143,49.44256088,73.99994955,90.75919914,102.1184693,105.4153034,112.9045446,118.7996776,125.7928698,130.0104671,127.9334826,125.4792397,124.0191516,122.8780169,121.1432456,122.8208828,120.9541936,132.4812089,130.3492361,127.8529153,127.6618693,137.3339858,141.7590016,..
860,Israel,ISR,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,43865,231663,633100,980000,1229626,1421000,1528500,1684000,1723000,1762000,1879029,1937000,2003000,2131000,2173000,2258000,2342000,2435000,2481000,2602079,..
861,Israel,ISR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.723764148,3.755085858,10.08382107,15.32084507,18.83191599,21.27042676,22.32318569,23.98574757,23.96372535,23.98438646,25.09688665,25.43679855,25.8958135,27.13193543,27.23573007,27.84565516,28.40906334,29.05202352,29.12184776,30.06260156,..
